entity,year,gdp_pc,repression,iv_repression,gross_fixed_capital_formation_perecent_of_gdp,trade_percentageof_gdp,inflation_consumer_prices_annual_perecentage_growth,population_growth_annual_percentage,expenditure_on_education,ln_gdp_pc
Malta,2016,25969.51204,1.895,0.939,21.31590296,213.3594732,0.642702772,2.288897945,14.11111069,10.16467851510792
Malta,2017,28546.65974,0.243,0.838,18.69792365,213.047591,1.364354482,2.734729798,13.50239944,10.259295211391855
Malta,2018,29536.80524,0.752,0.826,19.11142076,228.0985507,1.157823625,3.532826077,13.8488512,10.293392399932033
Malta,2019,29522.66189,0.752,0.826,20.07687439,233.0704419,1.642060018,4.051717624,14.07578087,10.292913447074595
Malta,2020,27861.82028,1.913,0.912,19.93596056,242.3611907,0.638544957,2.271625497,12.54180145,10.235012581882865
Malta,2021,31436.3493,1.913,0.912,22.32547942,220.1656341,1.497892179,0.5146871,12.65894127,10.355720123388897
Mauritania,2004,1338.667681,1.557,0.666,44.77638431,75.21880468,10.36762335,2.349655154,8.17580986,7.199430130422292
Mauritania,2006,1637.041913,1.982,0.788,36.39660723,82.78850121,6.241033281,2.506582485,10.31007957,7.4006461805864365
Mauritania,2011,1472.552456,1.982,0.79,29.42613335,98.4853296,5.686319596,3.245124735,13.68274975,7.2947525386603305
Mauritania,2012,1488.971776,1.982,0.79,33.23475775,110.7881227,4.902427272,3.264135039,10.01766014,7.305841077501003
Mauritania,2013,1502.901424,1.932,0.651,32.72077394,102.3988242,4.129101738,3.135806546,11.40542984,7.315152801441097
Mauritania,2014,1520.646216,1.932,0.651,37.96432977,91.61037136,3.534368561,3.012189491,11.90512848,7.326890665598286
Mauritania,2015,1554.948979,1.932,0.651,34.30246438,77.34678649,3.254726881,3.006059241,12.84349346,7.349198013142568
Mauritania,2016,1528.051523,1.932,0.651,29.00153987,73.15326167,1.471710457,2.997958425,9.330610275,7.3317486883988225
Mauritania,2019,1605.135236,2.006,0.752,31.24276105,93.48669414,2.300092621,2.953472979,10.22801971,7.380963291204541
Mauritania,2020,1553.306156,1.91,0.684,24.70921404,86.77616813,2.385694885,2.92092559,9.727089882,7.348140942161184
Mauritania,2021,1520.31118,1.657,0.606,28.32760164,88.30687376,3.565164847,2.887033459,9.104820251,7.326670316571499
Mauritania,2022,1576.756241,1.657,0.682,29.78280483,102.0258991,9.525266286,2.929564664,8.454749107,7.363125003677674
Mauritania,2023,1634.898971,1.657,0.776,24.00520779,92.16544451,4.953050345,2.966530792,9.530073166,7.399336289984875
Mauritius,2002,5943.480812,2.681,0.945,21.13840507,118.2304704,6.419333722,0.694240135,15.1021204,8.690050236014693
Mauritius,2003,6250.263705,2.681,0.945,22.19676216,108.6555793,3.921053576,0.723661766,15.88556862,8.740378934640356
Mauritius,2004,6480.136485,2.681,0.945,21.41909886,107.0276983,4.710370601,0.627103982,15.8063879,8.77649685162451
Mauritius,2005,6556.388192,2.681,0.929,21.19447734,121.608744,4.93717005,0.59209966,16.34740639,8.788195149825237
Mauritius,2006,6843.399777,2.681,0.929,22.84124901,124.7822802,8.913501057,0.466403526,15.46792316,8.831039930552484
Mauritius,2007,7202.438539,2.681,0.929,23.62643086,118.6240581,8.827292724,0.455526401,15.08286476,8.882174933635222
Mauritius,2008,7563.031437,2.681,0.929,23.43422496,113.4926639,9.732283171,0.361630847,14.68518829,8.931027372531245
Mauritius,2009,7793.030821,2.681,0.929,25.13745728,102.4580198,2.516091281,0.265537673,16.332798,8.960985128795318
Mauritius,2010,8114.82056,2.681,0.92,23.82172213,111.5082021,2.932363014,0.237886693,15.72728825,9.001447367566199
Mauritius,2011,8432.191293,2.681,0.932,23.13943082,115.552473,6.522492549,0.160140421,15.86886692,9.039811957075042
Mauritius,2012,8702.822429,2.681,0.932,22.27044023,117.4476391,3.852160333,0.277321026,15.94156742,9.071402669157255
Mauritius,2013,8973.515501,2.681,0.918,20.33167522,136.552118,3.543295739,0.242165627,15.60850239,9.102032795887464
Mauritius,2014,9300.078786,2.681,0.918,18.26286781,135.0990648,3.21769192,0.181022098,16.56972885,9.137778150718367
Mauritius,2015,9630.543784,2.681,0.938,16.68351444,133.1350691,1.286549708,0.13240433,16.47094917,9.172694970903018
Mauritius,2016,9995.650286,2.681,0.938,16.53610685,126.310009,0.977675135,0.068708233,16.29546356,9.209905305948682
Mauritius,2017,10379.91387,1.841,0.878,16.58875677,126.9640599,3.666997027,0.090167266,15.80997658,9.247627858997593
Mauritius,2018,10789.92415,1.841,0.903,17.77904743,123.5389844,3.216053831,0.054535454,15.41555214,9.286368028570383
Mauritius,2019,11098.31371,1.841,0.903,18.81455503,127.9408991,0.40565519,0.032233064,14.49410057,9.314548457741697
Mauritius,2020,9483.676026,0.778,0.822,16.90123514,121.1252255,2.580800772,0.00229068,12.52796745,9.157327286542781
Mauritius,2021,9804.003186,0.405,0.736,19.36237483,135.1930046,4.028528882,0.025272988,11.66645622,9.190546069617351
Mauritius,2022,10688.43831,0.882,0.688,19.73623436,147.663795,10.77375122,-0.301401217,12.18731976,9.276917904478971
Mexico,1991,8197.011795,0.34,0.502,18.73102744,35.78653516,22.66235946,1.925793274,12.15458965,9.01152495159307
Mexico,1992,8330.264268,0.34,0.502,19.62259502,35.5534959,15.50789625,1.893863194,15.09570026,9.027650459507607
Mexico,1994,8623.48043,0.34,0.502,21.66626523,29.15847213,6.965812372,1.814950806,21.5629406,9.062244044348699
Mexico,1995,7970.640385,0.7,0.549,16.21363009,43.66583173,34.99927129,1.780232696,24.12129974,8.9835201179918
Mexico,1998,9161.895278,0.7,0.549,21.01535555,48.03188414,15.92839501,1.63934798,16.31761932,9.122808344344254
Mexico,1999,9264.977293,0.7,0.549,20.89902376,48.01224958,16.58561697,1.598928028,16.69396019,9.133996687879975
Mexico,2000,9581.969702,0.898,0.575,21.23036151,49.91040919,9.491561494,1.542725282,19.64612961,9.167638455467708
Mexico,2001,9398.350744,0.898,0.553,19.67343653,44.74010901,6.367738062,1.483030917,20.62428093,9.148289500098501
Mexico,2002,9242.278861,0.898,0.553,19.367931,45.20982926,5.030727332,1.437705268,21.46491051,9.131543764205912
Mexico,2003,9221.996667,0.898,0.553,20.10404131,48.70041688,4.546900121,1.398263628,22.47187042,9.129346851348238
Mexico,2004,9421.28976,0.898,0.553,20.78090723,52.04062003,4.688408848,1.365308315,22.05382919,9.150727275395557
Mexico,2005,9491.517302,0.898,0.553,20.71034971,52.56264465,3.988057146,1.348578958,21.90378952,9.158153763123103
Mexico,2006,9813.828042,0.707,0.485,21.67994818,54.48211609,3.629467624,1.353749207,20.82431984,9.191547694792654
Mexico,2007,9877.695326,0.766,0.527,22.35488185,55.25852439,3.966849055,1.407890584,19.88907051,9.198034496931838
Mexico,2008,9826.342184,0.766,0.527,23.55917396,56.36528189,5.124982746,1.460156328,17.38015938,9.192822036465818
Mexico,2009,9074.118815,0.766,0.527,22.77438581,54.59174213,5.297355842,1.461917205,18.66511917,9.113181554143033
Mexico,2010,9389.067221,0.719,0.497,22.55309716,59.27338453,4.156727227,1.439744726,18.64258957,9.147301229781325
Mexico,2011,9575.934378,0.719,0.497,23.47206879,62.16238728,3.407378246,1.415348839,18.42102051,9.167008394457437
Mexico,2012,9782.517763,0.74,0.501,23.68820734,64.25793189,4.111509811,1.357163279,18.08719063,9.188352169876428
Mexico,2013,9738.710598,0.764,0.504,21.99018578,62.69167477,3.806390697,1.29730808,16.9059906,9.18386400573777
Mexico,2014,9862.481254,0.667,0.482,21.67130707,64.09840904,4.018616081,1.21002703,18.80594063,9.196493064417215
Mexico,2015,10021.23861,0.761,0.517,23.164183,70.41297468,2.72064065,1.069563762,19.01874924,9.212461980771758
Mexico,2016,10100.50212,0.761,0.517,23.72771944,75.69030341,2.821707847,0.969124205,17.93932915,9.220340416445094
Mexico,2017,10193.77272,0.705,0.517,23.22553978,76.95212604,6.04145724,0.935239396,17.57729912,9.229532295183517
Mexico,2018,10296.86909,0.705,0.517,23.04747279,80.21266166,4.899350154,0.946602355,16.57785034,9.239595156164262
Mexico,2020,9234.643623,0.586,0.497,20.10752806,76.85455571,3.396834156,0.820454118,16.19585991,9.130717302067403
Mexico,2021,9728.0568,0.693,0.512,21.30973256,83.06929764,5.689208477,0.667405375,15.88313007,9.182769443004691
Moldova,2002,1547.574212,1.338,0.748,16.32294812,129.8395255,5.301243903,-0.231580062,19.93689156,7.344443959467054
Moldova,2003,1654.366293,1.338,0.748,18.56430356,140.0565299,11.74607921,-0.281602495,20.23857117,7.411173309952782
Moldova,2004,1781.191453,1.338,0.748,21.18771229,132.6990697,12.52427684,-0.247447154,17.06636429,7.4850377749855515
Moldova,2005,1919.445508,1.338,0.748,24.58815468,143.0235685,11.95918372,-0.243318712,19.53495598,7.559791625395012
Moldova,2006,2017.177301,1.338,0.748,28.35834786,137.1547638,12.77775578,-0.277922768,19.97119904,7.609454437412706
Moldova,2007,2082.512601,1.338,0.748,34.10391166,142.720539,12.36716684,-0.231718325,19.07383156,7.641330424923051
Moldova,2008,2249.225897,1.338,0.759,33.99666253,134.4216013,12.78304726,-0.190349156,19.93271446,7.718341390223361
Moldova,2009,2116.943575,1.069,0.652,22.59638675,110.3633269,-0.062718597,-0.126263392,20.74979019,7.657728617496712
Moldova,2010,2269.511161,2.281,0.875,22.52427922,87.9378519,7.483850864,-0.099832974,22.43516922,7.727319739707737
Moldova,2011,2402.944463,2.281,0.875,23.16204598,98.61759653,7.687251034,-0.057836265,21.40068817,7.784450123942136
Moldova,2012,2389.086661,1.939,0.85,23.63391139,96.30640983,4.546334274,-0.013109544,20.84347534,7.778666421678352
Moldova,2013,2605.8503,1.956,0.852,23.03386043,95.68729683,4.597878974,-0.026783769,18.23982048,7.8655143116756285
Moldova,2014,2737.801851,1.068,0.771,25.98955143,94.22829197,5.088785546,-0.06097206,17.5889492,7.914910633251475
Moldova,2015,2749.551371,1.632,0.83,24.02805472,88.96641546,9.676240331,-0.76704956,18.18216896,7.919193039534014
Moldova,2016,2910.954869,1.632,0.83,22.22960275,89.00468372,6.35930898,-1.163022378,17.66042328,7.976236440018433
Moldova,2017,3085.333058,1.387,0.786,22.42560473,88.62339028,6.570229975,-1.727058466,17.75655556,8.034414890965987
Moldova,2018,3267.996104,1.93,0.836,23.34427133,87.44678743,3.045053973,-1.757004421,17.55123901,8.091932263812721
Moldova,2019,3438.677327,1.93,0.836,23.39386987,87.63223711,4.837783514,-1.600316536,18.37224579,8.142842178464031
Moldova,2020,3188.916916,1.93,0.836,24.93836091,79.26572212,3.765971222,-1.098031659,17.17365074,8.067436613362418
Moldova,2021,3688.167294,1.93,0.863,24.08838845,88.47088654,5.10641129,-1.503429523,16.33657837,8.212884945361338
Moldova,2022,3611.954847,2.661,0.935,22.11447315,112.1176716,28.73729768,-2.621107605,15.79878139,8.192004413628176
Mongolia,1993,1418.065607,1.847,0.874,19.66539761,129.7420597,268.1504889,-0.122780958,21.93614578,7.257048973299631
Mongolia,1994,1432.280727,1.847,0.874,17.79896554,99.15729509,87.58000933,1.114484411,17.13533211,7.267023366715394
Mongolia,1995,1499.264952,1.847,0.874,22.8948468,82.10365876,0.043516101,1.610694626,17.08426857,7.312730234985382
Mongolia,1996,1509.329211,1.847,0.874,24.53694255,77.97407569,46.88995215,1.541445168,15.70240211,7.319420599983264
Mongolia,1997,1546.080985,1.847,0.874,23.04012848,99.991449,36.55611489,1.416906996,15.64469242,7.3434786113459
Mongolia,1998,1575.677162,0.91,0.798,29.01599893,107.3512108,9.357042177,1.389193187,25.28805733,7.362440402987225
Mongolia,2000,1598.31282,2.338,0.906,25.20263292,121.8866098,11.59553876,1.327111441,16.70092964,7.376703864364776
Mongolia,2001,1625.461523,2.338,0.906,21.53753236,115.8183269,6.277360205,1.225637215,15.47338581,7.393547068593299
Mongolia,2002,1680.653353,2.338,0.906,22.14658372,118.5172531,0.917074687,1.285303359,17.55442238,7.426937897390307
Mongolia,2010,2611.673266,2.332,0.906,34.48631901,103.3500317,10.04620659,1.749926831,16.81968307,7.867746392985443
Mongolia,2011,3010.816427,2.332,0.906,48.41232992,126.9992286,8.411214953,1.72657779,13.89824867,8.00996655917047
Mongolia,2012,3318.164966,2.332,0.906,45.11627824,109.5885643,14.33033483,1.897952145,15.89128304,8.10716718801959
Mongolia,2016,3817.919627,2.409,0.895,18.66465984,101.0552372,0.733272227,2.027369576,3.597220659,8.247460952990256
Mongolia,2017,3956.204944,2.409,0.895,22.34895977,115.9329019,4.301431053,1.925778838,2.821897984,8.283040497265235
Mongolia,2018,4183.855664,2.409,0.895,26.8454271,126.3558732,6.824247901,1.864801928,20.48334885,8.338988508017788
Mongolia,2019,4337.816709,3.033,0.928,27.98345509,124.3965146,7.301069536,1.837150731,14.07755661,8.375126438073691
Mongolia,2020,4066.034109,3.033,0.922,23.57817824,112.8386476,3.723723061,1.805420087,11.25677681,8.310423382987342
Mongolia,2021,4063.536698,3.033,0.922,26.83534361,119.0980784,7.358946579,1.684959051,9.987043381,8.309808981283277
Morocco,1991,1786.762817,-0.139,0.344,24.94702423,49.77929548,7.986166008,1.722327256,19.89277077,7.488160779433811
Morocco,1993,1680.710449,0.296,0.393,25.55049117,49.66845661,5.18311396,1.582332079,20.46423912,7.426971869315613
Morocco,1995,1705.448242,0.119,0.376,23.95730326,51.71502538,6.123581648,1.521422822,20.47270966,7.441583253699577
Morocco,1998,1931.740479,0.119,0.376,21.78202759,45.67235959,2.753113308,1.48926291,25.21153069,7.566176678109946
Morocco,1999,1935.47876,0.119,0.376,23.62427329,48.57887649,0.684782609,1.457490483,25.76847076,7.568109996048938
Morocco,2008,2648.585693,1.6,0.678,31.26828599,77.83447164,3.714843115,1.338696045,17.47064018,7.88178107575661
Morocco,2009,2710.666504,1.6,0.678,29.07735876,62.37095602,0.971862999,1.332600982,17.29528999,7.904949826070288
Morocco,2012,2927.450439,1.6,0.687,29.95437078,78.2221019,1.287122401,1.335971286,20.74607849,7.981887165866569
Morocco,2014,3051.458984,1.488,0.712,27.01591885,71.89356675,0.442310054,1.227238741,22.06394196,8.023375110635818
Morocco,2015,3146.247803,1.488,0.712,25.86977875,67.28867593,1.557907113,1.170756399,22.23954773,8.053965848157665
Morocco,2016,3124.425049,1.488,0.712,28.68359944,71.12266038,1.635311143,1.194507263,22.25735664,8.04700556092331
Morocco,2017,3242.644287,1.488,0.752,28.1354693,74.17335788,0.754663249,1.200343364,21.64990425,8.084144413889845
Morocco,2018,3304.711914,1.736,0.78,27.85857533,77.25488752,1.803916711,1.103642101,22.44476128,8.103104581769452
Morocco,2019,3364.739502,1.736,0.823,27.19270936,75.99811588,0.303386037,1.030223159,21.46507072,8.121105825114903
Morocco,2020,3090.894287,1.736,0.823,26.22568607,68.84380339,0.705968661,1.025654864,24.15809441,8.036215741288459
Morocco,2021,3309.130859,1.736,0.823,26.28800929,75.52341718,1.40195884,1.006918479,23.75648308,8.104440853528311
Morocco,2022,3334.911621,1.736,0.823,26.61631943,100.9063102,6.657042028,1.008636227,23.86566544,8.112201457548807
Morocco,2023,3421.217041,1.736,0.823,25.075975,93.11788442,6.091141525,1.021951812,22.82551956,8.13775162669504
Namibia,2003,3232.305897,2.521,0.892,19.10707623,95.95247438,7.136153115,1.444252371,20.32821083,8.080951061511312
Namibia,2006,3834.998947,2.521,0.892,21.58094482,86.83396933,4.961166893,1.278592221,21.6029892,8.251924439225048
Namibia,2008,4036.381875,2.521,0.892,24.99147682,119.6444982,9.094643072,1.399846159,24.86161041,8.303103994192817
Namibia,2010,4165.129902,2.521,0.897,24.92297352,108.0724772,4.874919876,1.548414643,26.12351036,8.33450274307016
Namibia,2011,4302.724514,2.521,0.897,22.372552,102.1891478,5.005595181,1.715870727,24.39881134,8.367003708943889
Namibia,2012,4420.967414,2.521,0.897,25.74707288,100.2134088,6.721997773,2.226732583,22.99736977,8.394113823068475
Namibia,2013,4549.267591,2.521,0.897,31.10172904,97.72490423,5.600925023,2.601985898,24.09999084,8.422721529977105
Namibia,2014,4701.956942,2.521,0.897,35.13843332,103.080137,5.350169669,2.612880801,23.95806885,8.455734071678247
Namibia,2015,4774.106509,2.521,0.897,30.98773384,97.23903179,3.394015384,2.652958709,22.57133293,8.470962116871942
Namibia,2016,4648.627135,2.521,0.897,21.82571199,93.96618796,6.728582346,2.697278909,23.93919563,8.444327215204611
Namibia,2017,4476.733244,2.521,0.897,17.93096794,81.2196661,6.145799811,2.735273534,24.67402649,8.406648872816024
Namibia,2018,4400.475377,2.521,0.897,16.86867524,81.7138653,4.291591053,2.772463372,23.32430267,8.3894678542977
Namibia,2019,4243.092745,2.521,0.903,15.75088587,82.90115074,3.722394144,2.799322236,29.05619621,8.353047703318373
Namibia,2020,3787.49944,2.521,0.903,13.66538732,76.9252424,2.209382369,2.910198877,24.94138145,8.239461301962828
Namibia,2021,3809.807534,2.521,0.903,16.02619417,83.54430309,3.616905301,2.953145564,25.13548851,8.24533395083427
Namibia,2022,3905.551353,2.521,0.903,16.71085605,99.26255478,6.081281141,2.776005814,25.32154083,8.270154243856494
Namibia,2023,3977.977799,2.521,0.903,26.09737652,110.770714,5.879934633,2.509478991,24.96954918,8.288528878453146
Nepal,2020,1031.536188,1.044,0.741,30.46922052,40.91887412,5.056358262,1.925831066,11.46237183,6.938804414784913
Nepal,2021,1062.788843,1.044,0.758,29.33583946,43.05380479,4.126767444,1.740024118,12.82202911,6.9686517160887425
Netherlands,1995,33916.50079,2.517,0.977,20.90736656,107.9168081,1.923224572,0.493927373,9.529473305,10.431656923912241
Netherlands,1996,34915.17159,2.517,0.977,21.52736751,108.6646394,2.113787871,0.461395748,10.71472549,10.460676729774718
Netherlands,1997,36211.64929,2.517,0.977,21.65124709,114.2950279,2.109245627,0.514767002,10.72914982,10.497136149637353
Netherlands,1998,37661.73373,2.517,0.977,21.80635651,112.4080955,1.959136323,0.616640531,10.73617744,10.536399837529622
Netherlands,1999,39298.73344,2.517,0.977,22.8662622,114.3277408,2.157179181,0.665493187,11.03942299,10.578947569348198
Netherlands,2000,40665.33817,2.517,0.977,22.52786986,125.6670301,2.360522338,0.714770363,10.98434734,10.613131366562856
Netherlands,2001,41297.31988,2.517,0.977,22.09213962,119.4754639,4.155841272,0.754840058,10.71650505,10.62855288289669
Netherlands,2002,41135.41907,2.517,0.977,21.01447402,112.7500244,3.287531047,0.638291666,11.01909447,10.624624807225866
Netherlands,2003,40981.8477,2.517,0.977,20.5161769,111.3045032,2.09199839,0.471814399,11.39501286,10.620884508624195
Netherlands,2004,41663.14778,2.517,0.977,20.17897824,116.95816,1.263647392,0.347475412,11.72964859,10.63737227076995
Netherlands,2005,42411.34538,2.517,0.977,20.31233616,122.2558495,1.688130179,0.233663148,12.14074039,10.655171185143963
Netherlands,2006,43841.12234,2.517,0.977,20.90956755,127.1956135,1.101501065,0.160613669,11.98544979,10.688327522115369
Netherlands,2007,45445.52287,2.517,0.977,23.1038497,129.7982417,1.613858598,0.217521601,12.04756832,10.72426958804285
Netherlands,2008,46227.21116,2.517,0.977,21.93109463,130.15205,2.486501983,0.389292461,12.05630875,10.741323889832753
Netherlands,2009,44304.41193,2.517,0.977,21.08246466,115.1096604,1.18977687,0.514284545,11.77988052,10.698839543173586
Netherlands,2010,44659.27284,2.517,0.977,19.44008137,130.0817079,1.275305696,0.512923101,11.70473385,10.706817243129931
Netherlands,2011,45239.73189,2.517,0.977,19.93146477,141.7570993,2.341070178,0.466428782,11.68305874,10.719731003819923
Netherlands,2012,44631.87454,2.517,0.977,18.59040581,149.3932231,2.455547653,0.370055035,11.73690891,10.706203558533781
Netherlands,2013,44487.03063,2.517,0.977,18.19921961,150.6518502,2.506898527,0.294820793,11.56219578,10.702952979158688
Netherlands,2014,45042.06695,2.517,0.977,17.38981797,151.7158911,0.97603508,0.359828173,11.7969799,10.715352153190432
Netherlands,2015,45793.81354,2.517,0.977,21.80684378,160.3258126,0.600248147,0.443220089,11.81862545,10.731904285432902
Netherlands,2016,46655.03634,2.517,0.977,19.29419933,150.9655292,0.316666667,0.53217888,12.08791256,10.750536160576832
Netherlands,2017,47670.10573,2.517,0.977,19.75825086,159.6460597,1.381458714,0.591203366,12.07397652,10.772059766153198
Netherlands,2018,48463.02997,2.517,0.977,19.9510208,163.5591466,1.703497947,0.583933409,11.95948124,10.788556517591301
Netherlands,2019,49254.01589,2.517,0.977,20.90755598,160.6766719,2.633699102,0.655071575,11.83492565,10.80474618418966
Netherlands,2020,47086.58042,2.517,0.977,21.27395853,152.2332304,1.272460378,0.55554079,10.94425392,10.75974332263519
Netherlands,2021,49780.84405,2.517,0.977,20.68588413,163.1548427,2.675720088,0.523490508,11.04422665,10.815385531382498
Netherlands,2022,51777.54316,2.517,0.977,20.46869654,184.1074843,10.00120788,0.953278923,11.61712837,10.854711804516663
New Zealand,2009,35370.58519,3.215,0.986,20.36340112,55.01435019,2.115651106,0.999728031,16.5344696,10.47363582687465
New Zealand,2010,35489.76315,3.215,0.986,19.95280983,58.1047406,2.30202386,1.111726056,16.76386833,10.476999571907369
New Zealand,2011,35957.52325,3.215,0.986,20.05439115,59.17241056,4.027906674,0.762479795,14.69141102,10.490093611074512
New Zealand,2012,36607.14939,3.215,0.986,20.91397997,56.9087672,1.059913184,0.548220797,16.63424301,10.507998838837961
New Zealand,2013,37267.6587,3.215,0.986,21.38569993,55.98612411,1.134422664,0.768347998,16.32112694,10.52588117053761
New Zealand,2014,38056.26467,3.215,0.986,22.54103253,55.0986551,1.227507506,1.661012001,16.40551376,10.546820992838827
New Zealand,2015,38665.3723,3.215,0.986,22.91044689,54.85133173,0.292704628,2.036033909,16.62387657,10.562699705860092
New Zealand,2016,39235.36956,3.215,0.986,22.62274201,52.40624781,0.646240284,2.2460321,16.47455215,10.577333903658287
New Zealand,2017,39722.60684,3.215,0.986,22.96856098,54.14329704,1.850787675,2.088722723,16.24468994,10.589675746418418
New Zealand,2018,40371.54563,3.215,0.986,23.51113345,55.76648149,1.598297038,1.791240168,15.80440044,10.605880499713033
New Zealand,2019,40727.88225,3.215,0.986,23.52366254,54.45429718,1.619631902,1.412255386,15.86584187,10.614668204446584
New Zealand,2020,39785.47313,3.215,0.986,23.23350705,43.97724229,1.7145617,2.033387792,14.43650246,10.591257127911339
New Zealand,2021,41490.11482,3.215,0.986,24.61386789,48.54124777,3.941120608,0.240228529,14.28818035,10.633210480736919
New Zealand,2022,42965.27498,3.215,0.986,25.3715793,53.47616277,7.17222476,-0.057051239,13.1385479,10.668147509819942
Nicaragua,2010,1704.37875,1.059,0.786,21.17373414,100.3640584,5.455134259,1.419167896,26.40800095,7.440955953817454
Nicaragua,2014,2006.648696,1.059,0.763,27.33342236,106.6982002,6.035968618,1.371717586,23.04759979,7.604221294112929
Nicaragua,2015,2074.456206,1.059,0.763,29.26353457,98.19416459,3.997379967,1.357676679,22.28290939,7.637454328921023
Nicaragua,2016,2140.144059,1.059,0.763,27.64390686,93.81372781,3.523173176,1.344689006,21.32547951,7.66862842303991
Nicaragua,2017,2209.632734,0.668,0.644,26.76135675,96.38058644,3.850671663,1.331849887,22.43330002,7.7005815969913485
Nicaragua,2018,2107.339626,-1.413,0.156,22.38505991,93.98474049,4.94723728,1.318782078,22.76133347,7.653181590183349
Nicaragua,2020,1950.191812,-1.196,0.124,17.95493077,88.63812312,3.681813416,1.250847412,22.68764687,7.575683011848466
Nicaragua,2021,2128.308814,-1.419,0.11,23.00566143,106.2073908,4.928413969,1.203253758,18.52223587,7.663082959293641
Nicaragua,2022,2175.738991,-1.419,0.11,21.40128936,115.4546787,10.46742445,1.284660102,19.40156937,7.6851236517924075
Nicaragua,2023,2241.122355,-2.118,0.041,21.44981509,105.0030976,8.387658549,1.371678122,17.68857002,7.714732070704064
Niger,1996,409.0393587,0.886,0.726,10.96999887,36.53999764,5.288857513,3.343766454,18.44432068,6.013811382953186
Niger,1999,411.7356992,0.364,0.664,9.349266164,31.37523672,-2.302125038,3.44057933,17.22141075,6.020381636699883
Niger,2000,392.8986169,1.467,0.822,12.89875928,34.7127807,2.900149736,3.467163828,19.05752945,5.973551606324062
Niger,2001,406.9234937,1.467,0.822,12.9187965,33.01366708,4.005514284,3.508786243,16.65031052,6.008625191605785
Niger,2002,412.1237932,1.467,0.822,13.1124813,30.83438575,2.628865979,3.531481024,16.66684914,6.021323773149816
Niger,2003,406.3337575,1.467,0.822,12.97497051,33.38279314,-1.614407692,3.562276923,13.84549999,6.00717488470105
Niger,2006,415.8520221,1.467,0.822,19.02365022,36.53137318,0.04048583,3.657093714,16.88376999,6.030329480873513
Niger,2007,413.4191263,1.467,0.822,18.80510786,35.50280285,0.053959261,3.681108278,17.37597084,6.024461912021655
Niger,2008,429.1955428,1.467,0.848,25.52193999,39.71124405,11.30510988,3.702032448,16.17733002,6.061912625800477
Niger,2009,421.6509013,0.736,0.784,28.42993118,49.5122567,0.582906591,3.717080443,18.91250992,6.04417772357321
Niger,2010,441.0791661,1.756,0.844,31.87047036,51.9459863,0.804073081,3.725350774,19.0896492,6.089224374301949
Niger,2011,434.9862649,1.756,0.844,31.56276892,50.24639516,2.94238514,3.721383032,20.11651993,6.075314455647656
Niger,2012,463.0662655,1.7,0.833,28.80514017,45.08596447,0.45508982,3.773246396,19.19202042,6.137870165875491
Niger,2013,469.6902142,1.742,0.84,29.59487921,46.29514915,2.29723115,3.758372076,18.07670021,6.152073358666459
Niger,2014,482.7452474,1.244,0.818,30.78425958,45.74160084,-0.93028726,3.689280805,21.66150093,6.179489076412933
Niger,2015,485.6625742,1.244,0.818,32.6070143,44.72743037,-0.57609037,3.6964059,18.51218987,6.185514090998798
